Url,Partner,,Type,Rating,Rating, reviews,Enroll,Level
/learn/musicianship-chords,Berklee College of Music,"Musicianship: Chord Charts, Diatonic Chords, and Minor Keys",Course,Rated 4.9 out of five stars. 516 reviews,4.9,516,29K students,Intermediate
/learn/averagedswitchmodelingandsimulation,University of Colorado Boulder,Averaged-Switch Modeling and Simulation,Course,Rated 4.7 out of five stars. 47 reviews,4.7,47,3.9K students,Intermediate
/learn/ml-pipelines-google-cloud,Google Cloud,ML Pipelines on Google Cloud,Course,Rated 3.8 out of five stars. 18 reviews,3.8,18,3.4K students,Advanced
/learn/anatomy403-4x,University of Michigan,"Anatomy: Gastrointestinal, Reproductive and Endocrine Systems",Course,Rated 4.9 out of five stars. 449 reviews,4.9,449,19K students,Beginner
/learn/advanced-deployment-scenarios-tensorflow,DeepLearning.AI,Advanced Deployment Scenarios with TensorFlow,COURSE,Rated 4.7 out of five stars. 374 reviews,4.7,374,14K students,Intermediate
/learn/innovation-strategy-fintech,Copenhagen Business School,Innovation Strategy: Developing Your Fintech strategy,COURSE,Rated 4.6 out of five stars. 247 reviews,4.6,247,9K students,Beginner
/learn/app-deployment-debugging-performance,Google Cloud,"App Deployment, Debugging, and Performance",COURSE,Rated 4.6 out of five stars. 1076 reviews,4.6,"1,076",19K students,Intermediate
/learn/immunology-friendlyfire,Rice University,Fundamentals of Immunology: Death by Friendly Fire,COURSE,Rated 4.8 out of five stars. 251 reviews,4.8,251,13K students,Intermediate
/learn/more-programming-unity,University of Colorado System,More C# Programming and Unity,COURSE,Rated 4.8 out of five stars. 481 reviews,4.8,481,16K students,Intermediate
/learn/sensor-manufacturing-process-control,University of Colorado Boulder,Sensor Manufacturing and Process Control,COURSE,Rated 4.6 out of five stars. 146 reviews,4.6,146,10K students,Intermediate
/learn/aadcapstone,Vanderbilt University,"Capstone MOOC for ""Android App Development""",COURSE,Rated 4.2 out of five stars. 43 reviews,4.2,43,9.5K students,Mixed
/learn/leading-sense,HEC Paris,Giving Sense to Your Leadership Experience,COURSE,Rated 4.6 out of five stars. 411 reviews,4.6,411,17K students,Mixed
/learn/pronunciation-american-english-project,"University of California, Irvine",The Pronunciation of American English Project,COURSE,Rated 4.7 out of five stars. 46 reviews,4.7,46,6.6K students,Beginner
/learn/analysing-complexity,Macquarie University,Analysing Complexity,COURSE,Rated 4.5 out of five stars. 127 reviews,4.5,127,16K students,Beginner
/learn/epidemiology-surveillance-systems-analysis,Johns Hopkins University,"Surveillance Systems: Analysis, Dissemination, and Special Systems",COURSE,Rated 4.7 out of five stars. 302 reviews,4.7,302,6.3K students,Beginner
/learn/cloud-virtualization-containers-api-duke,Duke University,"Cloud Virtualization, Containers and APIs",COURSE,Rated 4.7 out of five stars. 14 reviews,4.7,14,Beginner,
/learn/environmental-hazards-and-global-public-health,University of Michigan,Environmental Hazards and Global Public Health,COURSE,Mixed,,,,
/learn/spatial-analysis,"University of California, Davis",Geospatial and Environmental Analysis,COURSE,Rated 4.8 out of five stars. 1081 reviews,4.8,"1,081",29K students,Intermediate
/learn/big-data-integration-processing,University of California San Diego,Big Data Integration and Processing,COURSE,Rated 4.4 out of five stars. 2279 reviews,4.4,"2,279",64K students,Beginner
/learn/social-imc,Northwestern University,"Content, Advertising & Social IMC",COURSE,Rated 4.7 out of five stars. 976 reviews,4.7,976,51K students,Mixed
/learn/procurement-sourcing-conclusions,Rutgers the State University of New Jersey,Strategic Procurement and Sourcing Conclusions,COURSE,Rated 4.8 out of five stars. 86 reviews,4.8,86,3.4K students,Beginner
/learn/thedefinephaseforsixisgmablackbelt,University System of Georgia,The Define Phase for the 6 σ Black Belt,COURSE,Mixed,,,,
/specializations/ethics-in-ai,LearnQuest,Ethics in the Age of AI,SPECIALIZATION,Rated 4.7 out of five stars. 148 reviews,4.7,148,5.8K students,Beginner
/learn/image-understanding-tensorflow-gcp,Google Cloud,Image Understanding with TensorFlow on GCP,COURSE,Rated 4.6 out of five stars. 496 reviews,4.6,496,13K students,Advanced
/learn/modeling-debugging-embedded-systems,University of Colorado Boulder,Modeling and Debugging Embedded Systems,COURSE,Rated 4.6 out of five stars. 147 reviews,4.6,147,5.9K students,Intermediate
/learn/handheld-ar,Unity,Handheld AR App Development with Unity,COURSE,Rated 4 out of five stars. 65 reviews,4,65,8.6K students,Intermediate
/learn/uva-darden-business-strategy-capstone,University of Virginia,Business Strategy in Practice (Project-centered Course),COURSE,Rated 4.6 out of five stars. 153 reviews,4.6,153,9.1K students,Mixed
/specializations/marketingchannelstrategy,Emory University,Marketing Channel Strategy & B2B2C Routes to Market,SPECIALIZATION,Rated 4.8 out of five stars. 10 reviews,4.8,10,Intermediate,
/learn/healthsystems-policy-research,Imperial College London,"Health Systems Development: Health systems, Policy and Research",COURSE,Rated 4.9 out of five stars. 30 reviews,4.9,30,2.1K students,Beginner
/learn/web-design-wireframes-prototypes,California Institute of the Arts,Web Design: Wireframes to Prototypes,COURSE,Rated 4.9 out of five stars. 629 reviews,4.9,629,38K students,Intermediate
/specializations/understanding-modern-finance,Moscow Institute of Physics and Technology,Understanding Modern Finance,SPECIALIZATION,Rated 4.4 out of five stars. 202 reviews,4.4,202,24K students,Intermediate
/learn/entrepreneurial-mindset,Michigan State University,Developing An Entrepreneurial Mindset: First Step Towards Success,COURSE,Rated 4.5 out of five stars. 539 reviews,4.5,539,58K students,Mixed
/learn/european-law-fundamentals,Lund University,European Business Law: Understanding the Fundamentals,COURSE,Rated 4.8 out of five stars. 1086 reviews,4.8,"1,086",37K students,Mixed
/learn/providing-social-emotional-behavioral-and-special-education-services-in-school,University of Colorado System,"Providing Social, Emotional, Behavioral, and Special Education Services in School",COURSE,Rated 4.8 out of five stars. 376 reviews,4.8,376,9.3K students,Beginner
/learn/blockchain-opportunities-beyond-crypto-assets,Association of International Certified Professional Accountants,Blockchain Opportunities Beyond Crypto Assets,COURSE,Rated 4.7 out of five stars. 42 reviews,4.7,42,Beginner,
/specializations/cybersecurity-developing-program-for-business,University System of Georgia,Cybersecurity: Developing a Program for Your Business,SPECIALIZATION,Rated 4.5 out of five stars. 2545 reviews,4.5,"2,545",94K students,Beginner
/learn/pointers-arrays-recursion,Duke University,"Pointers, Arrays, and Recursion",COURSE,Rated 4.4 out of five stars. 299 reviews,4.4,299,31K students,Beginner
/specializations/finance-for-everyone,McMaster University,Finance for Everyone,SPECIALIZATION,Rated 4.7 out of five stars. 1099 reviews,4.7,"1,099",66K students,Beginner
/learn/innovation-creativity-entrepreneurship-capstone,University of Illinois at Urbana-Champaign,Innovation: From Creativity to Entrepreneurship Capstone,COURSE,Rated 4.7 out of five stars. 50 reviews,4.7,50,6.4K students,Beginner
/learn/introduction-tensorflow-ja,DeepLearning.AI,AI、機械学習、ディープラーニングのための TensorFlow 入門,COURSE,Intermediate,,,,
/learn/pythonforcybersecurity-introduction,Infosec,Introduction to Python for Cybersecurity,COURSE,Rated 4.6 out of five stars. 44 reviews,4.6,44,2.6K students,Intermediate
/learn/object-oriented-cpp,Codio,Object-Oriented C++: Inheritance and Encapsulation,COURSE,Rated 4.9 out of five stars. 15 reviews,4.9,15,Intermediate,
/specializations/essential-english-for-university-success,"University of California, Irvine",Essential English for University Success,SPECIALIZATION,Beginner,,,,
/learn/social-media-social-content-strategy,Digital Marketing Institute,Social Media and Social Content Strategy,COURSE,Beginner,,,,
/learn/legal-foundations-for-entrepreneurs,"University of Maryland, College Park",Legal Foundations for Entrepreneurs,COURSE,Beginner,,,,
/learn/dwdesign,University of Colorado System,"Data Warehouse Concepts, Design, and Data Integration",COURSE,Rated 4.4 out of five stars. 955 reviews,4.4,955,53K students,Mixed
/professional-certificates/certified-ethical-emerging-technologist,CertNexus,CertNexus Certified Ethical Emerging Technologist,PROFESSIONAL CERTIFICATE,Rated 4.6 out of five stars. 121 reviews,4.6,121,5.4K students,Beginner
/specializations/test-driven-development,LearnQuest,Test-Driven Development,SPECIALIZATION,Rated 3.8 out of five stars. 26 reviews,3.8,26,Intermediate,
/learn/applied-data-science-for-data-analysts,Databricks,Applied Data Science for Data Analysts,COURSE,Rated 4.2 out of five stars. 24 reviews,4.2,24,1.6K students,Intermediate
/specializations/computational-thinking-c-programming,University of Colorado System,Computational Thinking with Beginning C Programming,SPECIALIZATION,Rated 4.6 out of five stars. 319 reviews,4.6,319,18K students,Beginner
/specializations/global-challenges-business,University of Illinois at Urbana-Champaign,Global Challenges in Business,SPECIALIZATION,Rated 4.7 out of five stars. 778 reviews,4.7,778,33K students,Beginner
/learn/sustainable-business-changes,University of Colorado System,"Sustainable Business: Big Issues, Big Changes",COURSE,Rated 4.7 out of five stars. 60 reviews,4.7,60,3.5K students,Beginner
/learn/asset-measurement-disclosure,University of Illinois at Urbana-Champaign,Accounting Analysis I: Measurement and Disclosure of Assets,COURSE,Rated 4.7 out of five stars. 126 reviews,4.7,126,11K students,Intermediate
/learn/career-success-capstone,"University of California, Irvine",Career Success Project,COURSE,Rated 4.7 out of five stars. 268 reviews,4.7,268,15K students,Mixed
/learn/accounting-analysis-2-liabilities,University of Illinois at Urbana-Champaign,Accounting Analysis II: Measurement and Disclosure of Liabilities,COURSE,Rated 4.7 out of five stars. 90 reviews,4.7,90,7.4K students,Intermediate
/learn/data-structures-optimizing-performance,University of California San Diego,Data Structures and Performance,COURSE,Rated 4.8 out of five stars. 2120 reviews,4.8,"2,120",83K students,Intermediate
/learn/genomic-tools,Johns Hopkins University,Command Line Tools for Genomic Data Science,COURSE,Rated 4.1 out of five stars. 464 reviews,4.1,464,21K students,Mixed
/learn/cloud-infrastructure-design-process-jp,Google Cloud,Reliable Cloud Infrastructure: Design and Process 日本語版,COURSE,Rated 4.6 out of five stars. 61 reviews,4.6,61,1.6K students,Intermediate
/learn/hypothesis-testing-confidence-intervals,Rice University,Business Applications of Hypothesis Testing and Confidence Interval Estimation,COURSE,Rated 4.8 out of five stars. 1149 reviews,4.8,"1,149",25K students,Mixed
/learn/financial-analysis,The University of Melbourne,The Language and Tools of Financial Analysis,COURSE,Rated 4.7 out of five stars. 1224 reviews,4.7,"1,224",52K students,Mixed
/learn/executive-data-science-capstone,Johns Hopkins University,Executive Data Science Capstone,COURSE,Rated 4.7 out of five stars. 1499 reviews,4.7,"1,499",13K students,Mixed
/learn/data-science-with-r-capstone-project,IBM,Data Science with R - Capstone Project,COURSE,Intermediate,,,,
/projects/build-a-computer-vision-app-with-azure-cognitive-services,Microsoft,Build a computer vision app with Azure Cognitive Services,GUIDED PROJECT,Intermediate,,,,
/learn/teachers-social-emotional-learning,University of Colorado Boulder,The Teacher's Social and Emotional Learning,COURSE,Rated 4.7 out of five stars. 470 reviews,4.7,470,12K students,Advanced
/learn/interview-preparation,"University of Maryland, College Park",Interview Research and Preparation,COURSE,Rated 4.6 out of five stars. 214 reviews,4.6,214,39K students,Intermediate
/learn/content-management-strategy,Northwestern University,Content Strategy for Professionals: Managing Content,COURSE,Rated 4.6 out of five stars. 290 reviews,4.6,290,14K students,Mixed
/learn/leading-organizations,HEC Paris,Leading Organizations,COURSE,Rated 4.7 out of five stars. 260 reviews,4.7,260,15K students,Mixed
/learn/3-axis-machining-autodesk-fusion-360,Autodesk,3-Axis Machining with Autodesk Fusion 360,COURSE,Rated 4.9 out of five stars. 169 reviews,4.9,169,6.2K students,Advanced
/learn/six-sigma-improve-control-advanced,University System of Georgia,Six Sigma Advanced Improve and Control Phases,COURSE,Rated 4.8 out of five stars. 506 reviews,4.8,506,16K students,Intermediate
/learn/six-sigma-analyze-advanced,University System of Georgia,Six Sigma Advanced Analyze Phase,COURSE,Rated 4.7 out of five stars. 775 reviews,4.7,775,16K students,Intermediate
/learn/windows-server-management-security,University of Colorado System,Windows Server Management and Security,COURSE,Rated 4.7 out of five stars. 488 reviews,4.7,488,18K students,Beginner
/learn/blockchain-strategic-action-plan,INSEAD,Blockchain in Financial Services: Strategic Action Plan,COURSE,Rated 4.3 out of five stars. 39 reviews,4.3,39,3.7K students,Intermediate
/specializations/hands-on-machine-learning,Google Cloud,Hands-on Machine Learning with Google Cloud Labs,SPECIALIZATION,Rated 4.3 out of five stars. 11 reviews,4.3,11,Intermediate,
/learn/3d-cad-application,National Taiwan University,3D CAD Application,COURSE,Rated 4.9 out of five stars. 109 reviews,4.9,109,11K students,Intermediate
/specializations/oracle-sql-databases,LearnQuest,Oracle SQL Databases,SPECIALIZATION,Beginner,,,,
/specializations/teach-impacts-technology-k12-education,University of California San Diego,Teaching Impacts of Technology in K-12 Education,SPECIALIZATION,Rated 4.5 out of five stars. 38 reviews,4.5,38,8.3K students,Beginner
/specializations/alibabacloud,Alibaba Cloud Academy,Alibaba Cloud Computing,SPECIALIZATION,Rated 4.5 out of five stars. 102 reviews,4.5,102,4.3K students,Beginner
/learn/advanced-methods-reinforcement-learning-finance,New York University,Overview of Advanced Methods of Reinforcement Learning in Finance,COURSE,Rated 3.8 out of five stars. 72 reviews,3.8,72,8.5K students,Advanced
/learn/generative-design-additive-manufacturing,Autodesk,Generative Design for Additive Manufacturing,COURSE,Rated 4.8 out of five stars. 206 reviews,4.8,206,11K students,Beginner
/learn/spanish-vocabulary-sports-travel-home,"University of California, Davis","Spanish Vocabulary: Sports, Travel, and the Home",COURSE,Rated 4.7 out of five stars. 249 reviews,4.7,249,24K students,Beginner
/learn/business-case-sustainability,University of Colorado System,More on Change and Sustainability,COURSE,Rated 4.8 out of five stars. 44 reviews,4.8,44,3.3K students,Beginner
/learn/cnc-toolpaths-cnc-lathe,Autodesk,Creating Toolpaths for a CNC Lathe,COURSE,Rated 4.8 out of five stars. 123 reviews,4.8,123,5.2K students,Advanced
/learn/information-visualization-programming-d3js,New York University,Information Visualization: Programming with D3.js,COURSE,Rated 4.5 out of five stars. 160 reviews,4.5,160,8.1K students,Beginner
/learn/digital-manufacturing-design,University at Buffalo,Digital Manufacturing & Design,COURSE,Rated 4.7 out of five stars. 3191 reviews,4.7,"3,191",43K students,Beginner
/specializations/computational-thinking-block-programming-k12-education,University of California San Diego,Computational Thinking & Block Programming in K-12 Education,SPECIALIZATION,Rated 4.7 out of five stars. 24 reviews,4.7,24,2.9K students,Beginner
/learn/python-istruzioni-per-uso,Università di Napoli Federico II,Python: Istruzioni per l’uso,COURSE,Rated 4 out of five stars. 9 reviews,4,9,Beginner,
/learn/swift-programming,University of Toronto,Introduction To Swift Programming,COURSE,Rated 3.9 out of five stars. 1397 reviews,3.9,"1,397",72K students,Mixed
/learn/introduction-to-predictive-modeling,University of Minnesota,Introduction to Predictive Modeling,COURSE,Rated 5 out of five stars. 19 reviews,5,19,Mixed,
/learn/mandarin-chinese-intermediate-learners-1,Shanghai Jiao Tong University,Mandarin Chinese for Intermediate Learners: Part 1,COURSE,Rated 4.7 out of five stars. 86 reviews,4.7,86,8.4K students,Intermediate
/learn/interactivity-javascript-jquery,"University of California, Davis",Interactivity with JavaScript and jQuery,COURSE,Mixed,,,,
/learn/crypto-info-theory,University of Colorado System,Cryptography and Information Theory,COURSE,Rated 4.5 out of five stars. 331 reviews,4.5,331,14K students,Intermediate
/learn/english-communication-capstone,Georgia Institute of Technology,Take Your English Communication Skills to the Next Level,COURSE,Rated 4.8 out of five stars. 614 reviews,4.8,614,50K students,Mixed
/learn/data-insights-gcp-apply-ml,Google Cloud,Applying Machine Learning to your Data with GCP,COURSE,Rated 4.7 out of five stars. 922 reviews,4.7,922,14K students,Intermediate
/learn/safety-utility-industry,University at Buffalo,Safety in the Utility Industry,COURSE,Rated 4.7 out of five stars. 1901 reviews,4.7,"1,901",24K students,Beginner
/learn/energy-industry-overview,University at Buffalo,Energy: The Enterprise,COURSE,Rated 4.8 out of five stars. 943 reviews,4.8,943,15K students,Beginner
/learn/intermediate-object-oriented-programming-unity-games,University of Colorado System,Intermediate Object-Oriented Programming for Unity Games,COURSE,Rated 4.6 out of five stars. 250 reviews,4.6,250,13K students,Intermediate
/learn/investments-fundamentals,University of Illinois at Urbana-Champaign,Investments I: Fundamentals of Performance Evaluation,COURSE,Rated 4.7 out of five stars. 826 reviews,4.7,826,36K students,Mixed
/learn/uva-coding-for-design-managers-1,University of Virginia,"Coding for Designers, Managers, & Entrepreneurs I",COURSE,Rated 4.1 out of five stars. 33 reviews,4.1,33,7.7K students,Beginner
/learn/blockchain-evolution-and-technology-concepts,Association of International Certified Professional Accountants,Blockchain Evolution and Technology Concepts,COURSE,Rated 4.7 out of five stars. 67 reviews,4.7,67,1.9K students,Beginner
/learn/understanding-user-needs,University of Michigan,Understanding User Needs,COURSE,Rated 4.7 out of five stars. 382 reviews,4.7,382,18K students,Beginner
/learn/modernrobotics-course2,Northwestern University,"Modern Robotics, Course 2: Robot Kinematics",COURSE,Rated 4.9 out of five stars. 228 reviews,4.9,228,10K students,Intermediate
/learn/compstatsintro,Databricks,Introduction to Bayesian Statistics,COURSE,Rated 2.7 out of five stars. 10 reviews,2.7,10,Beginner,
/learn/analytics-data-decisions,University at Buffalo,Applied Analytics and Data for Decision Making,COURSE,Beginner,,,,
/learn/blcf20b,Association of International Certified Professional Accountants,"Understanding, Using, and Securing Crypto and Digital Assets",COURSE,Rated 4.8 out of five stars. 36 reviews,4.8,36,Beginner,
/learn/intellectual-property-for-entrepreneurs,"University of Maryland, College Park",Intellectual Property for Entrepreneurs,COURSE,Beginner,,,,
/learn/current-modecontrol,University of Colorado Boulder,Current-Mode Control,COURSE,Rated 4.8 out of five stars. 6 reviews,4.8,6,1.7K students,Intermediate
/learn/black-box-white-box-testing,University of Minnesota,Black-box and White-box Testing,COURSE,Rated 3.2 out of five stars. 20 reviews,3.2,20,7.1K students,Intermediate
/learn/accounting-analysis-2-equity,University of Illinois at Urbana-Champaign,Accounting Analysis II: Accounting for Liabilities and Equity,COURSE,Rated 4.7 out of five stars. 80 reviews,4.7,80,7.1K students,Intermediate
/learn/financial-reporting-capstone,University of Illinois at Urbana-Champaign,Financial Reporting Capstone,COURSE,Rated 3.9 out of five stars. 26 reviews,3.9,26,3.7K students,Intermediate
/learn/introduction-to-research-for-essay-writing,"University of California, Irvine",Introduction to Research for Essay Writing,COURSE,Rated 4.7 out of five stars. 883 reviews,4.7,883,72K students,Mixed
/learn/healthcare-marketplace,University of Minnesota,Healthcare Marketplace,COURSE,Rated 4.5 out of five stars. 558 reviews,4.5,558,32K students,Beginner
/learn/brand-new-brand,California Institute of the Arts,Brand New Brand,COURSE,Rated 4.9 out of five stars. 949 reviews,4.9,949,21K students,Intermediate
/learn/successful-interviewing,"University of Maryland, College Park",Successful Interviewing,COURSE,Rated 4.6 out of five stars. 154 reviews,4.6,154,42K students,Mixed
/learn/uciblockchain,"University of California, Irvine",The Blockchain,COURSE,Rated 4.1 out of five stars. 116 reviews,4.1,116,10K students,Beginner
/learn/increase-reach,Northwestern University,Content Strategy for Professionals: Expanding Your Content’s Reach,Course,Rated 4.5 out of five stars. 189 reviews,4.5,189,10K students,Mixed
/learn/pharma-medical-device-innovations,University of Minnesota,Pharmaceutical and Medical Device Innovations,Course,Rated 4.4 out of five stars. 558 reviews,4.4,558,25K students,Beginner
/learn/django-javascript-jquery-json,University of Michigan,"Using JavaScript, JQuery, and JSON in Django",Course,Rated 4.8 out of five stars. 187 reviews,4.8,187,17K students,Intermediate
/learn/leading-change-health-informatics,Johns Hopkins University,Leading Change in Health Informatics,Course,Rated 4.8 out of five stars. 194 reviews,4.8,194,7.4K students,Beginner
/learn/themeasurephaseforthesixsigmablackbelt,University System of Georgia,The Measure Phase for the 6 σ Black Belt,Course,Mixed,,,,
/learn/theanalyzephaseforthesixsigmablackbelt,University System of Georgia,The Analyze Phase for the 6 σ Black Belt,Course,Mixed,,,,
/learn/theimprovephaseforthesixsigmablackbelt,University System of Georgia,The Improve Phase for the 6 σ Black Belt,Course,Mixed,,,,
/learn/thecontrolphaseforthesixsigmablackbelt,University System of Georgia,The Control Phase for the 6 σ Black Belt,Course,Mixed,,,,
/learn/climate-change-sustainability-and-global-public-health,University of Michigan,"Climate Change, Sustainability, and Global Public Health",Course,Mixed,,,,
/learn/calculus-through-data-and-modelling-techniques-of-integration,Johns Hopkins University,Calculus through Data & Modelling: Techniques of Integration,Course,Intermediate,,,,
/learn/requirements-gathering-secure,University of Colorado System,Requirements Gathering for Secure Software Development,Course,Rated 4.6 out of five stars. 476 reviews,4.6,476,11K students,Beginner
/learn/microsoft-azure-dp-203-data-engineering,Microsoft,Microsoft Azure for Data Engineering,Course,Rated 4.9 out of five stars. 7 reviews,4.9,7,Intermediate,
/learn/object-oriented-hierarchies-java,LearnQuest,Object-Oriented Hierarchies in Java,Course,Rated 4.7 out of five stars. 34 reviews,4.7,34,Intermediate,
/learn/cloud-data-engineering-duke,Duke University,Cloud Data Engineering,Course,Rated 4.6 out of five stars. 9 reviews,4.6,9,Intermediate,
/learn/industrial-iot-project-planning-machine-learning,University of Colorado Boulder,Project Planning and Machine Learning,Course,Rated 4.7 out of five stars. 82 reviews,4.7,82,5.7K students,Intermediate
/learn/m2m-iot-interface-design-embedded-systems,University of Colorado Boulder,M2M & IoT Interface Design & Protocols for Embedded Systems,Course,Intermediate,,,,
/learn/ux-interface-design-embedded-systems,University of Colorado Boulder,UX and Interface Design for Embedded Systems,Course,2.2K students,Intermediate,,,
/learn/ibm-ai-workflow-business-priorities-data-ingestion,IBM,AI Workflow: Business Priorities and Data Ingestion,Course,Rated 4.3 out of five stars. 137 reviews,4.3,137,4.3K students,Intermediate
/learn/mobile-vr-app-development-unity,Unity,Mobile VR App Development with Unity,Course,Rated 3.9 out of five stars. 34 reviews,3.9,34,9.3K students,Intermediate
/learn/ibm-ai-workflow-data-analysis-hypothesis-testing,IBM,AI Workflow: Data Analysis and Hypothesis Testing,Course,Rated 4.2 out of five stars. 90 reviews,4.2,90,2.7K students,Advanced
/learn/mobile-marketing-optimization-tactics-and-analytics,"University of California, Irvine","Mobile Marketing, Optimization Tactics, and Analytics",Course,Rated 4.7 out of five stars. 12 reviews,4.7,12,Beginner,
/learn/digital-transformation-financial-services-project,Copenhagen Business School,Digital Transformation of Financial Services - Capstone Project,Course,Rated 4.5 out of five stars. 149 reviews,4.5,149,5.9K students,Intermediate
/learn/modernrobotics-course3,Northwestern University,"Modern Robotics, Course 3: Robot Dynamics",Course,Rated 4.7 out of five stars. 126 reviews,4.7,126,7.4K students,Intermediate
/learn/academic-literacy,Moscow Institute of Physics and Technology,Academic Literacy,Course,Rated 4.6 out of five stars. 374 reviews,4.6,374,32K students,Intermediate
/learn/interactive-python-2,Rice University,An Introduction to Interactive Programming in Python (Part 2),Course,Rated 4.9 out of five stars. 1127 reviews,4.9,"1,127",46K students,Beginner
/learn/object-oriented-python,Codio,Object-Oriented Python: Inheritance and Encapsulation,Course,Rated 4.4 out of five stars. 19 reviews,4.4,19,Intermediate,
/learn/business-of-social,Northwestern University,The Business of Social,Course,Rated 4.7 out of five stars. 740 reviews,4.7,740,27K students,Mixed
/learn/dfssforthesixsigmablackbelt,University System of Georgia,DFSS for the 6 σ Black Belt,Course,Mixed,,,,
/learn/b2b-marketing,Yonsei University,International B2B (Business to Business) Marketing,Course,Rated 4.6 out of five stars. 442 reviews,4.6,442,17K students,Mixed
/learn/predictive-modeling-machine-learning,MathWorks,Predictive Modeling and Machine Learning with MATLAB,Course,Rated 4.7 out of five stars. 77 reviews,4.7,77,10K students,Intermediate
/learn/facebook-instagram-snapchat-marketing,Digital Marketing Institute,"Facebook, Instagram, and Snapchat Marketing",Course,2K students,Beginner,,,
/learn/rpa-development-testing,Automation Anywhere,RPA Lifecycle: Development and Testing,Course,Rated 4.6 out of five stars. 114 reviews,4.6,114,4.7K students,Beginner
/learn/skills-for-nursing-informatics-leaders,University of Minnesota,Skills for Nursing Informatics Leaders,Course,Rated 4.7 out of five stars. 127 reviews,4.7,127,5K students,Beginner
/learn/digital-marketing-capstone,University of Illinois at Urbana-Champaign,Digital Marketing Capstone,Course,Rated 4.5 out of five stars. 528 reviews,4.5,528,20K students,Beginner
/learn/gender-analytics-transformational-leadership,University of Toronto,Transformational Leadership for Inclusive Innovation,Course,Rated 4.8 out of five stars. 35 reviews,4.8,35,Beginner,
/projects/build-automated-speech-systems-with-azure-cognitive-services,Microsoft,Build automated speech systems with Azure Cognitive Services,Guided Project,Intermediate,,,,
/learn/bonds-and-stocks-two,University of Michigan,Advanced Understanding of Stocks and Bonds,Course,Rated 4.8 out of five stars. 12 reviews,4.8,12,Mixed,
/learn/machine-learning-applied,Alberta Machine Intelligence Institute,Introduction to Applied Machine Learning,Course,Rated 4.7 out of five stars. 609 reviews,4.7,609,19K students,Intermediate
/learn/pressure-force-motion-humidity-sensors,University of Colorado Boulder,"Pressure, Force, Motion, and Humidity Sensors",Course,Rated 4.8 out of five stars. 180 reviews,4.8,180,12K students,Intermediate
/learn/leadership-influence,University of Illinois at Urbana-Champaign,Leadership and Influence,Course,Rated 4.6 out of five stars. 40 reviews,4.6,40,8.4K students,Beginner
/learn/accounting-data-analytics-capstone,University of Illinois at Urbana-Champaign,Data Analytics in Accounting Capstone,Course,1.7K students,Intermediate,,,
/learn/positioning,IE Business School,Positioning: What you need for a successful Marketing Strategy,Course,Rated 4.4 out of five stars. 798 reviews,4.4,798,24K students,Beginner
/learn/jhu-advanced-data-visualization-r,Johns Hopkins University,Advanced Data Visualization with R,Course,Rated 4.8 out of five stars. 30 reviews,4.8,30,1.8K students,Mixed
/learn/relational-database,Universidad Nacional Autónoma de México,Relational database systems,Course,Rated 4.1 out of five stars. 192 reviews,4.1,192,17K students,Intermediate
/projects/microsoft-azure-relational-databases,Microsoft,Microsoft Azure Relational Databases,Guided Project,Rated 4.9 out of five stars. 7 reviews,4.9,7,Beginner,
/learn/liderazgo,Universidad de los Andes,Liderazgo para el Siglo XXI: proyecto final,Course,Rated 4.9 out of five stars. 232 reviews,4.9,232,5.3K students,Intermediate
/learn/sales-force-management,West Virginia University,Sales Force Management,Course,Rated 4.6 out of five stars. 70 reviews,4.6,70,5.5K students,Mixed
/learn/data-storage-microsoft-azure,Microsoft,Data Storage in Microsoft Azure,Course,Intermediate,,,,
/learn/photography-techniques,Michigan State University,"Photography Techniques: Light, Content, and Sharing",Course,Rated 4.8 out of five stars. 954 reviews,4.8,954,58K students,Mixed
/learn/multi-axis-cnc-toolpaths,Autodesk,Multi-Axis CNC Toolpaths,Course,Rated 4.9 out of five stars. 94 reviews,4.9,94,4.9K students,Advanced
/learn/statistics-project,Duke University,Statistics with R Capstone,Course,Rated 4.6 out of five stars. 202 reviews,4.6,202,7.3K students,Mixed
/learn/jhu-data-visualization-r,Johns Hopkins University,Data Visualization in R with ggplot2,Course,Rated 5 out of five stars. 52 reviews,5,52,2.6K students,Intermediate
/learn/sel-for-students,University of Colorado Boulder,SEL for Students: A Path to Social Emotional Well-Being,Course,Rated 4.8 out of five stars. 196 reviews,4.8,196,5.2K students,Advanced
/learn/information-visualization-advanced-techniques,New York University,Information Visualization: Advanced Techniques,Course,Rated 4.7 out of five stars. 29 reviews,4.7,29,3.3K students,Intermediate
/learn/modelo-negocio,Universidad de los Andes,¿Cómo construir mi modelo de negocio?,Course,Rated 4.8 out of five stars. 365 reviews,4.8,365,26K students,Beginner
/learn/expanding-sel,University of Colorado Boulder,Expanding SEL,Course,Rated 4.8 out of five stars. 99 reviews,4.8,99,2.8K students,Advanced
/learn/digital-channel-planning-ecommerce-strategy,Digital Marketing Institute,Digital Channel Planning and E-Commerce Strategy,Course,Rated 4.7 out of five stars. 11 reviews,4.7,11,Beginner,
/learn/eu-law-doing-business,Lund University,European Business Law: Doing Business in Europe,Course,Rated 4.8 out of five stars. 461 reviews,4.8,461,19K students,Mixed
